1,0.025,11,123
2,0.025,11,643
3,0.025,11,50
1,0.025,11,39
2,0.025,11,380
3,0.025,11,11
1,0.025,11,430
2,0.025,11,862
3,0.025,11,151
1,0.025,11,360
2,0.025,11,814
3,0.025,11,143
1,0.025,11,316
2,0.025,11,757
3,0.025,11,147
1,0.025,11,265
2,0.025,11,718
3,0.025,11,92
1,0.025,11,171
2,0.025,11,405
3,0.025,11,81
1,0.025,11,147
2,0.025,11,581
3,0.025,11,37
1,0.025,11,600
2,0.025,11,909
3,0.025,11,288
1,0.025,11,974
2,0.025,11,998
3,0.025,11,669
1,0.025,11,401
2,0.025,11,669
3,0.025,11,247
1,0.025,11,205
2,0.025,11,636
3,0.025,11,75
1,0.025,11,294
2,0.025,11,712
3,0.025,11,143
1,0.025,11,626
2,0.025,11,874
3,0.025,11,365
1,0.025,11,599
2,0.025,11,941
3,0.025,11,204
1,0.025,11,901
2,0.025,11,949
3,0.025,11,655
1,0.025,11,809
2,0.025,11,965
3,0.025,11,441
1,0.025,11,476
2,0.025,11,779
3,0.025,11,276
1,0.025,11,102
2,0.025,11,408
3,0.025,11,40
1,0.025,11,129
2,0.025,11,550
3,0.025,11,60
1,0.025,11,1000
2,0.025,11,1000
3,0.025,11,954
1,0.025,11,167
2,0.025,11,523
3,0.025,11,84
1,0.025,11,323
2,0.025,11,723
3,0.025,11,126
1,0.025,11,75
2,0.025,11,408
3,0.025,11,19
1,0.025,11,652
2,0.025,11,948
3,0.025,11,344
1,0.025,11,366
2,0.025,11,756
3,0.025,11,184
1,0.025,11,86
2,0.025,11,439
3,0.025,11,23
1,0.025,11,711
2,0.025,11,905
3,0.025,11,396
1,0.025,11,308
2,0.025,11,704
3,0.025,11,172
1,0.025,11,213
2,0.025,11,674
3,0.025,11,83
1,0.025,11,416
2,0.025,11,723
3,0.025,11,257
1,0.025,11,82
2,0.025,11,394
3,0.025,11,37
1,0.025,11,146
2,0.025,11,623
3,0.025,11,57
1,0.025,11,321
2,0.025,11,807
3,0.025,11,156
1,0.025,11,234
2,0.025,11,673
3,0.025,11,109
1,0.025,11,822
2,0.025,11,904
3,0.025,11,532
1,0.025,11,121
2,0.025,11,588
3,0.025,11,38
1,0.025,11,377
2,0.025,11,800
3,0.025,11,146
1,0.025,11,127
2,0.025,11,667
3,0.025,11,21
1,0.025,11,313
2,0.025,11,787
3,0.025,11,148
1,0.025,11,407
2,0.025,11,762
3,0.025,11,207
1,0.025,11,397
2,0.025,11,746
3,0.025,11,215
1,0.025,11,856
2,0.025,11,984
3,0.025,11,431
1,0.025,11,330
2,0.025,11,761
3,0.025,11,147
1,0.025,11,723
2,0.025,11,951
3,0.025,11,411
1,0.025,11,204
2,0.025,11,633
3,0.025,11,58
1,0.025,11,274
2,0.025,11,818
3,0.025,11,84
1,0.025,11,703
2,0.025,11,972
3,0.025,11,319
1,0.025,11,32
2,0.025,11,339
3,0.025,11,8
1,0.025,11,367
2,0.025,11,783
3,0.025,11,182
1,0.025,11,89
2,0.025,11,463
3,0.025,11,42
1,0.025,11,355
2,0.025,11,872
3,0.025,11,128
1,0.025,11,100
2,0.025,11,484
3,0.025,11,42
1,0.025,11,380
