0.20336
0.20344
0.20351
0.20424
0.20482
0.20518
0.20502
0.20514
0.20477
0.20506
0.20583
0.20745
0.20853
0.21017
0.21349
0.21609
0.21797
0.21902
0.21948
0.21998
0.22059
0.22167
0.22150
0.22071
0.22054
0.22086
0.22089
0.22099
0.22115
0.22110
0.22097
0.22017
0.22024
0.22113
0.22127
0.22147
0.22149
0.22107
0.22102
0.22102
0.22102
0.22128
0.22152
0.22178
0.22172
0.22175
0.22176
0.22183
0.22183
0.22233
0.22234
0.22243
0.22239
0.22205
0.22206
0.22127
0.22020
0.21845
0.21751
0.21557
0.21423
0.21354
0.21343
0.21264
0.21100
0.21154
0.21136
0.21135
0.21121
0.21154
0.21197
0.21203
0.21136
0.21126
0.21123
0.21026
0.20811
0.20719
0.20735
0.20747
0.20756
0.20736
0.20770
0.20769
0.20706
0.20848
0.20907
0.20927
0.21038
0.21082
0.21156
0.21163
0.21208
0.21254
0.21287
0.21283
0.21276
0.21283
0.21261
0.21204
0.21134
0.21149
0.21250
0.21343
0.21461
0.21477
0.21506
0.21506
0.21506
0.21514
0.21525
0.21548
0.21644
0.21800
0.21792
0.21777
0.21781
0.21778
0.21763
0.21739
0.21743
0.21780
0.21779
0.21789
0.21812
0.21812
0.21792
0.21687
0.21662
0.21643
0.21585
0.21593
0.21649
0.21814
0.21844
0.21835
0.21825
0.21854
0.21846
0.21842
0.21822
0.21817
0.21855
0.21882
0.21926
0.21944
0.21856
0.21869
0.21875
0.21841
0.21863
0.22028
0.22124
0.22084
0.21963
0.21964
0.21949
0.21949
0.21939
0.21938
0.21941
0.21940
0.21979
0.21947
0.21966
0.21987
0.21988
0.21917
0.21912
0.21854
0.21722
0.21884
0.22034
0.22047
0.21965
0.21953
0.21896
0.21911
0.21941
0.21890
0.21867
0.21819
0.21765
0.21683
0.21654
0.21637
0.21639
0.21641
0.21624
0.21513
0.21467
0.21438
0.21441
0.21446
0.21445
0.21367
0.21375
0.21379
0.21371
0.21367
0.21385
0.21385
0.21403
0.21418
0.21419
0.21423
0.21438
0.21410
0.21411
0.21385
0.21382
0.21407
0.21390
0.21351
0.21287
0.21265
0.21243
0.21215
0.21178
0.21177
0.21178
0.21194
0.21174
0.21292
0.21328
0.21371
0.21491
0.21552
0.21578
0.21537
0.21552
0.21590
0.21608
